"","sample","module","status","tot.seq","seq.length","pct.gc","pct.dup"
"3970","M7020001148710_1.fq.gz","Overrepresented sequences","PASS","14940720","150",51,17.56
"3971","M7020001148710_1.fq.gz","Adapter Content","PASS","14940720","150",51,17.56
"3972","M7020001148710_1.fq.gz","Kmer Content","FAIL","14940720","150",51,17.56
"3973","M7020001148710_2.fq.gz","Basic Statistics","PASS","14940720","150",51,12.2
"3974","M7020001148710_2.fq.gz","Per base sequence quality","PASS","14940720","150",51,12.2
"3975","M7020001148710_2.fq.gz","Per tile sequence quality","WARN","14940720","150",51,12.2
"3976","M7020001148710_2.fq.gz","Per sequence quality scores","PASS","14940720","150",51,12.2
"3977","M7020001148710_2.fq.gz","Per base sequence content","WARN","14940720","150",51,12.2
"3978","M7020001148710_2.fq.gz","Per sequence GC content","PASS","14940720","150",51,12.2
"3979","M7020001148710_2.fq.gz","Per base N content","PASS","14940720","150",51,12.2
"3980","M7020001148710_2.fq.gz","Sequence Length Distribution","PASS","14940720","150",51,12.2
"3981","M7020001148710_2.fq.gz","Sequence Duplication Levels","PASS","14940720","150",51,12.2
"3982","M7020001148710_2.fq.gz","Overrepresented sequences","PASS","14940720","150",51,12.2
"3983","M7020001148710_2.fq.gz","Adapter Content","PASS","14940720","150",51,12.2
"3984","M7020001148710_2.fq.gz","Kmer Content","PASS","14940720","150",51,12.2
"3985","M7020001149520_1.fq.gz","Basic Statistics","PASS","15155728","150",50,18.92
"3986","M7020001149520_1.fq.gz","Per base sequence quality","PASS","15155728","150",50,18.92
"3987","M7020001149520_1.fq.gz","Per tile sequence quality","WARN","15155728","150",50,18.92
"3988","M7020001149520_1.fq.gz","Per sequence quality scores","PASS","15155728","150",50,18.92
"3989","M7020001149520_1.fq.gz","Per base sequence content","WARN","15155728","150",50,18.92
"3990","M7020001149520_1.fq.gz","Per sequence GC content","FAIL","15155728","150",50,18.92
"3991","M7020001149520_1.fq.gz","Per base N content","PASS","15155728","150",50,18.92
"3992","M7020001149520_1.fq.gz","Sequence Length Distribution","PASS","15155728","150",50,18.92
"3993","M7020001149520_1.fq.gz","Sequence Duplication Levels","PASS","15155728","150",50,18.92
"3994","M7020001149520_1.fq.gz","Overrepresented sequences","PASS","15155728","150",50,18.92
"3995","M7020001149520_1.fq.gz","Adapter Content","PASS","15155728","150",50,18.92
"3996","M7020001149520_1.fq.gz","Kmer Content","FAIL","15155728","150",50,18.92
"3997","M7020001149520_2.fq.gz","Basic Statistics","PASS","15155728","150",50,18.37
"3998","M7020001149520_2.fq.gz","Per base sequence quality","PASS","15155728","150",50,18.37
"3999","M7020001149520_2.fq.gz","Per tile sequence quality","WARN","15155728","150",50,18.37
"4000","M7020001149520_2.fq.gz","Per sequence quality scores","PASS","15155728","150",50,18.37
"4001","M7020001149520_2.fq.gz","Per base sequence content","WARN","15155728","150",50,18.37
"4002","M7020001149520_2.fq.gz","Per sequence GC content","WARN","15155728","150",50,18.37
"4003","M7020001149520_2.fq.gz","Per base N content","PASS","15155728","150",50,18.37
"4004","M7020001149520_2.fq.gz","Sequence Length Distribution","PASS","15155728","150",50,18.37
"4005","M7020001149520_2.fq.gz","Sequence Duplication Levels","PASS","15155728","150",50,18.37
"4006","M7020001149520_2.fq.gz","Overrepresented sequences","PASS","15155728","150",50,18.37
"4007","M7020001149520_2.fq.gz","Adapter Content","PASS","15155728","150",50,18.37
"4008","M7020001149520_2.fq.gz","Kmer Content","FAIL","15155728","150",50,18.37
"4009","M7020001154118_1.fq.gz","Basic Statistics","PASS","11741950","150",56,10.07
"4010","M7020001154118_1.fq.gz","Per base sequence quality","PASS","11741950","150",56,10.07
"4011","M7020001154118_1.fq.gz","Per tile sequence quality","PASS","11741950","150",56,10.07
"4012","M7020001154118_1.fq.gz","Per sequence quality scores","PASS","11741950","150",56,10.07
"4013","M7020001154118_1.fq.gz","Per base sequence content","WARN","11741950","150",56,10.07
"4014","M7020001154118_1.fq.gz","Per sequence GC content","FAIL","11741950","150",56,10.07
"4015","M7020001154118_1.fq.gz","Per base N content","PASS","11741950","150",56,10.07
"4016","M7020001154118_1.fq.gz","Sequence Length Distribution","PASS","11741950","150",56,10.07
"4017","M7020001154118_1.fq.gz","Sequence Duplication Levels","PASS","11741950","150",56,10.07
"4018","M7020001154118_1.fq.gz","Overrepresented sequences","PASS","11741950","150",56,10.07
"4019","M7020001154118_1.fq.gz","Adapter Content","PASS","11741950","150",56,10.07
"4020","M7020001154118_1.fq.gz","Kmer Content","FAIL","11741950","150",56,10.07
"4021","M7020001154118_2.fq.gz","Basic Statistics","PASS","11741950","150",56,9.27
"4022","M7020001154118_2.fq.gz","Per base sequence quality","PASS","11741950","150",56,9.27
"4023","M7020001154118_2.fq.gz","Per tile sequence quality","WARN","11741950","150",56,9.27
"4024","M7020001154118_2.fq.gz","Per sequence quality scores","PASS","11741950","150",56,9.27
"4025","M7020001154118_2.fq.gz","Per base sequence content","WARN","11741950","150",56,9.27
"4026","M7020001154118_2.fq.gz","Per sequence GC content","FAIL","11741950","150",56,9.27
"4027","M7020001154118_2.fq.gz","Per base N content","PASS","11741950","150",56,9.27
"4028","M7020001154118_2.fq.gz","Sequence Length Distribution","PASS","11741950","150",56,9.27
"4029","M7020001154118_2.fq.gz","Sequence Duplication Levels","PASS","11741950","150",56,9.27
"4030","M7020001154118_2.fq.gz","Overrepresented sequences","PASS","11741950","150",56,9.27
"4031","M7020001154118_2.fq.gz","Adapter Content","PASS","11741950","150",56,9.27
"4032","M7020001154118_2.fq.gz","Kmer Content","FAIL","11741950","150",56,9.27
"4033","M7020001154922_1.fq.gz","Basic Statistics","PASS","16139628","150",53,15.08
"4034","M7020001154922_1.fq.gz","Per base sequence quality","PASS","16139628","150",53,15.08
"4035","M7020001154922_1.fq.gz","Per tile sequence quality","PASS","16139628","150",53,15.08
"4036","M7020001154922_1.fq.gz","Per sequence quality scores","PASS","16139628","150",53,15.08
"4037","M7020001154922_1.fq.gz","Per base sequence content","WARN","16139628","150",53,15.08
"4038","M7020001154922_1.fq.gz","Per sequence GC content","WARN","16139628","150",53,15.08
"4039","M7020001154922_1.fq.gz","Per base N content","PASS","16139628","150",53,15.08
"4040","M7020001154922_1.fq.gz","Sequence Length Distribution","PASS","16139628","150",53,15.08
"4041","M7020001154922_1.fq.gz","Sequence Duplication Levels","PASS","16139628","150",53,15.08
"4042","M7020001154922_1.fq.gz","Overrepresented sequences","PASS","16139628","150",53,15.08
"4043","M7020001154922_1.fq.gz","Adapter Content","PASS","16139628","150",53,15.08
"4044","M7020001154922_1.fq.gz","Kmer Content","PASS","16139628","150",53,15.08
"4045","M7020001154922_2.fq.gz","Basic Statistics","PASS","16139628","150",53,14.24
"4046","M7020001154922_2.fq.gz","Per base sequence quality","PASS","16139628","150",53,14.24
"4047","M7020001154922_2.fq.gz","Per tile sequence quality","PASS","16139628","150",53,14.24
"4048","M7020001154922_2.fq.gz","Per sequence quality scores","PASS","16139628","150",53,14.24
"4049","M7020001154922_2.fq.gz","Per base sequence content","WARN","16139628","150",53,14.24
"4050","M7020001154922_2.fq.gz","Per sequence GC content","WARN","16139628","150",53,14.24
"4051","M7020001154922_2.fq.gz","Per base N content","PASS","16139628","150",53,14.24
"4052","M7020001154922_2.fq.gz","Sequence Length Distribution","PASS","16139628","150",53,14.24
"4053","M7020001154922_2.fq.gz","Sequence Duplication Levels","PASS","16139628","150",53,14.24
"4054","M7020001154922_2.fq.gz","Overrepresented sequences","PASS","16139628","150",53,14.24
"4055","M7020001154922_2.fq.gz","Adapter Content","PASS","16139628","150",53,14.24
"4056","M7020001154922_2.fq.gz","Kmer Content","PASS","16139628","150",53,14.24
"4057","M7020001155124_1.fq.gz","Basic Statistics","PASS","16659344","150",55,10.13
"4058","M7020001155124_1.fq.gz","Per base sequence quality","PASS","16659344","150",55,10.13
"4059","M7020001155124_1.fq.gz","Per tile sequence quality","WARN","16659344","150",55,10.13
"4060","M7020001155124_1.fq.gz","Per sequence quality scores","PASS","16659344","150",55,10.13
"4061","M7020001155124_1.fq.gz","Per base sequence content","WARN","16659344","150",55,10.13
"4062","M7020001155124_1.fq.gz","Per sequence GC content","WARN","16659344","150",55,10.13
"4063","M7020001155124_1.fq.gz","Per base N content","PASS","16659344","150",55,10.13
"4064","M7020001155124_1.fq.gz","Sequence Length Distribution","PASS","16659344","150",55,10.13
"4065","M7020001155124_1.fq.gz","Sequence Duplication Levels","PASS","16659344","150",55,10.13
"4066","M7020001155124_1.fq.gz","Overrepresented sequences","PASS","16659344","150",55,10.13
"4067","M7020001155124_1.fq.gz","Adapter Content","PASS","16659344","150",55,10.13
"4068","M7020001155124_1.fq.gz","Kmer Content","PASS","16659344","150",55,10.13
"4069","M7020001155124_2.fq.gz","Basic Statistics","PASS","16659344","150",55,9.65
"4070","M7020001155124_2.fq.gz","Per base sequence quality","PASS","16659344","150",55,9.65
"4071","M7020001155124_2.fq.gz","Per tile sequence quality","PASS","16659344","150",55,9.65
"4072","M7020001155124_2.fq.gz","Per sequence quality scores","PASS","16659344","150",55,9.65
"4073","M7020001155124_2.fq.gz","Per base sequence content","WARN","16659344","150",55,9.65
"4074","M7020001155124_2.fq.gz","Per sequence GC content","WARN","16659344","150",55,9.65
"4075","M7020001155124_2.fq.gz","Per base N content","PASS","16659344","150",55,9.65
"4076","M7020001155124_2.fq.gz","Sequence Length Distribution","PASS","16659344","150",55,9.65
"4077","M7020001155124_2.fq.gz","Sequence Duplication Levels","PASS","16659344","150",55,9.65
"4078","M7020001155124_2.fq.gz","Overrepresented sequences","PASS","16659344","150",55,9.65
"4079","M7020001155124_2.fq.gz","Adapter Content","PASS","16659344","150",55,9.65
"4080","M7020001155124_2.fq.gz","Kmer Content","PASS","16659344","150",55,9.65
"4081","M7020001161613_1.fq.gz","Basic Statistics","PASS","17667631","150",53,14.35
"4082","M7020001161613_1.fq.gz","Per base sequence quality","PASS","17667631","150",53,14.35
"4083","M7020001161613_1.fq.gz","Per tile sequence quality","PASS","17667631","150",53,14.35
"4084","M7020001161613_1.fq.gz","Per sequence quality scores","PASS","17667631","150",53,14.35
"4085","M7020001161613_1.fq.gz","Per base sequence content","WARN","17667631","150",53,14.35
"4086","M7020001161613_1.fq.gz","Per sequence GC content","WARN","17667631","150",53,14.35
"4087","M7020001161613_1.fq.gz","Per base N content","PASS","17667631","150",53,14.35
"4088","M7020001161613_1.fq.gz","Sequence Length Distribution","PASS","17667631","150",53,14.35
"4089","M7020001161613_1.fq.gz","Sequence Duplication Levels","PASS","17667631","150",53,14.35
"4090","M7020001161613_1.fq.gz","Overrepresented sequences","PASS","17667631","150",53,14.35
"4091","M7020001161613_1.fq.gz","Adapter Content","PASS","17667631","150",53,14.35
"4092","M7020001161613_1.fq.gz","Kmer Content","PASS","17667631","150",53,14.35
"4093","M7020001161613_2.fq.gz","Basic Statistics","PASS","17667631","150",53,12.55
"4094","M7020001161613_2.fq.gz","Per base sequence quality","PASS","17667631","150",53,12.55
"4095","M7020001161613_2.fq.gz","Per tile sequence quality","FAIL","17667631","150",53,12.55
"4096","M7020001161613_2.fq.gz","Per sequence quality scores","PASS","17667631","150",53,12.55
"4097","M7020001161613_2.fq.gz","Per base sequence content","WARN","17667631","150",53,12.55
"4098","M7020001161613_2.fq.gz","Per sequence GC content","WARN","17667631","150",53,12.55
"4099","M7020001161613_2.fq.gz","Per base N content","PASS","17667631","150",53,12.55
"4100","M7020001161613_2.fq.gz","Sequence Length Distribution","PASS","17667631","150",53,12.55
"4101","M7020001161613_2.fq.gz","Sequence Duplication Levels","PASS","17667631","150",53,12.55
"4102","M7020001161613_2.fq.gz","Overrepresented sequences","PASS","17667631","150",53,12.55
"4103","M7020001161613_2.fq.gz","Adapter Content","PASS","17667631","150",53,12.55
"4104","M7020001161613_2.fq.gz","Kmer Content","PASS","17667631","150",53,12.55
"4105","M7020001161720_1.fq.gz","Basic Statistics","PASS","18726635","150",53,18.87
"4106","M7020001161720_1.fq.gz","Per base sequence quality","PASS","18726635","150",53,18.87
"4107","M7020001161720_1.fq.gz","Per tile sequence quality","PASS","18726635","150",53,18.87
"4108","M7020001161720_1.fq.gz","Per sequence quality scores","PASS","18726635","150",53,18.87
"4109","M7020001161720_1.fq.gz","Per base sequence content","WARN","18726635","150",53,18.87
"4110","M7020001161720_1.fq.gz","Per sequence GC content","FAIL","18726635","150",53,18.87
"4111","M7020001161720_1.fq.gz","Per base N content","PASS","18726635","150",53,18.87
"4112","M7020001161720_1.fq.gz","Sequence Length Distribution","PASS","18726635","150",53,18.87
"4113","M7020001161720_1.fq.gz","Sequence Duplication Levels","PASS","18726635","150",53,18.87
"4114","M7020001161720_1.fq.gz","Overrepresented sequences","PASS","18726635","150",53,18.87
"4115","M7020001161720_1.fq.gz","Adapter Content","PASS","18726635","150",53,18.87
"4116","M7020001161720_1.fq.gz","Kmer Content","PASS","18726635","150",53,18.87
"4117","M7020001161720_2.fq.gz","Basic Statistics","PASS","18726635","150",54,16.24
"4118","M7020001161720_2.fq.gz","Per base sequence quality","PASS","18726635","150",54,16.24
"4119","M7020001161720_2.fq.gz","Per tile sequence quality","WARN","18726635","150",54,16.24
"4120","M7020001161720_2.fq.gz","Per sequence quality scores","PASS","18726635","150",54,16.24
"4121","M7020001161720_2.fq.gz","Per base sequence content","WARN","18726635","150",54,16.24
"4122","M7020001161720_2.fq.gz","Per sequence GC content","FAIL","18726635","150",54,16.24
"4123","M7020001161720_2.fq.gz","Per base N content","PASS","18726635","150",54,16.24
"4124","M7020001161720_2.fq.gz","Sequence Length Distribution","PASS","18726635","150",54,16.24
"4125","M7020001161720_2.fq.gz","Sequence Duplication Levels","PASS","18726635","150",54,16.24
"4126","M7020001161720_2.fq.gz","Overrepresented sequences","PASS","18726635","150",54,16.24
"4127","M7020001161720_2.fq.gz","Adapter Content","PASS","18726635","150",54,16.24
"4128","M7020001161720_2.fq.gz","Kmer Content","PASS","18726635","150",54,16.24
"4129","M7020001161936_1.fq.gz","Basic Statistics","PASS","18116129","150",51,18.74
"4130","M7020001161936_1.fq.gz","Per base sequence quality","PASS","18116129","150",51,18.74
"4131","M7020001161936_1.fq.gz","Per tile sequence quality","PASS","18116129","150",51,18.74
"4132","M7020001161936_1.fq.gz","Per sequence quality scores","PASS","18116129","150",51,18.74
"4133","M7020001161936_1.fq.gz","Per base sequence content","WARN","18116129","150",51,18.74
"4134","M7020001161936_1.fq.gz","Per sequence GC content","PASS","18116129","150",51,18.74
"4135","M7020001161936_1.fq.gz","Per base N content","PASS","18116129","150",51,18.74
"4136","M7020001161936_1.fq.gz","Sequence Length Distribution","PASS","18116129","150",51,18.74
"4137","M7020001161936_1.fq.gz","Sequence Duplication Levels","PASS","18116129","150",51,18.74
"4138","M7020001161936_1.fq.gz","Overrepresented sequences","PASS","18116129","150",51,18.74
"4139","M7020001161936_1.fq.gz","Adapter Content","PASS","18116129","150",51,18.74
"4140","M7020001161936_1.fq.gz","Kmer Content","PASS","18116129","150",51,18.74
"4141","M7020001161936_2.fq.gz","Basic Statistics","PASS","18116129","150",51,16.17
"4142","M7020001161936_2.fq.gz","Per base sequence quality","PASS","18116129","150",51,16.17
"4143","M7020001161936_2.fq.gz","Per tile sequence quality","FAIL","18116129","150",51,16.17
"4144","M7020001161936_2.fq.gz","Per sequence quality scores","PASS","18116129","150",51,16.17
"4145","M7020001161936_2.fq.gz","Per base sequence content","WARN","18116129","150",51,16.17
"4146","M7020001161936_2.fq.gz","Per sequence GC content","PASS","18116129","150",51,16.17
"4147","M7020001161936_2.fq.gz","Per base N content","PASS","18116129","150",51,16.17
"4148","M7020001161936_2.fq.gz","Sequence Length Distribution","PASS","18116129","150",51,16.17
"4149","M7020001161936_2.fq.gz","Sequence Duplication Levels","PASS","18116129","150",51,16.17
"4150","M7020001161936_2.fq.gz","Overrepresented sequences","PASS","18116129","150",51,16.17
"4151","M7020001161936_2.fq.gz","Adapter Content","PASS","18116129","150",51,16.17
"4152","M7020001161936_2.fq.gz","Kmer Content","PASS","18116129","150",51,16.17
"4153","M7020001163215_1.fq.gz","Basic Statistics","PASS","13668120","150",53,16.45
"4154","M7020001163215_1.fq.gz","Per base sequence quality","PASS","13668120","150",53,16.45
"4155","M7020001163215_1.fq.gz","Per tile sequence quality","PASS","13668120","150",53,16.45
"4156","M7020001163215_1.fq.gz","Per sequence quality scores","PASS","13668120","150",53,16.45
"4157","M7020001163215_1.fq.gz","Per base sequence content","WARN","13668120","150",53,16.45
"4158","M7020001163215_1.fq.gz","Per sequence GC content","WARN","13668120","150",53,16.45
"4159","M7020001163215_1.fq.gz","Per base N content","PASS","13668120","150",53,16.45
"4160","M7020001163215_1.fq.gz","Sequence Length Distribution","PASS","13668120","150",53,16.45
"4161","M7020001163215_1.fq.gz","Sequence Duplication Levels","PASS","13668120","150",53,16.45
"4162","M7020001163215_1.fq.gz","Overrepresented sequences","PASS","13668120","150",53,16.45
"4163","M7020001163215_1.fq.gz","Adapter Content","PASS","13668120","150",53,16.45
"4164","M7020001163215_1.fq.gz","Kmer Content","FAIL","13668120","150",53,16.45
"4165","M7020001163215_2.fq.gz","Basic Statistics","PASS","13668120","150",53,15.76
"4166","M7020001163215_2.fq.gz","Per base sequence quality","PASS","13668120","150",53,15.76
"4167","M7020001163215_2.fq.gz","Per tile sequence quality","PASS","13668120","150",53,15.76
"4168","M7020001163215_2.fq.gz","Per sequence quality scores","PASS","13668120","150",53,15.76
"4169","M7020001163215_2.fq.gz","Per base sequence content","WARN","13668120","150",53,15.76
"4170","M7020001163215_2.fq.gz","Per sequence GC content","WARN","13668120","150",53,15.76
"4171","M7020001163215_2.fq.gz","Per base N content","PASS","13668120","150",53,15.76
"4172","M7020001163215_2.fq.gz","Sequence Length Distribution","PASS","13668120","150",53,15.76
"4173","M7020001163215_2.fq.gz","Sequence Duplication Levels","PASS","13668120","150",53,15.76
"4174","M7020001163215_2.fq.gz","Overrepresented sequences","PASS","13668120","150",53,15.76
"4175","M7020001163215_2.fq.gz","Adapter Content","PASS","13668120","150",53,15.76
"4176","M7020001163215_2.fq.gz","Kmer Content","FAIL","13668120","150",53,15.76
"4177","M7020001166914_1.fq.gz","Basic Statistics","PASS","18074101","150",52,13.74
"4178","M7020001166914_1.fq.gz","Per base sequence quality","PASS","18074101","150",52,13.74
"4179","M7020001166914_1.fq.gz","Per tile sequence quality","PASS","18074101","150",52,13.74
"4180","M7020001166914_1.fq.gz","Per sequence quality scores","PASS","18074101","150",52,13.74
"4181","M7020001166914_1.fq.gz","Per base sequence content","WARN","18074101","150",52,13.74
"4182","M7020001166914_1.fq.gz","Per sequence GC content","WARN","18074101","150",52,13.74
"4183","M7020001166914_1.fq.gz","Per base N content","PASS","18074101","150",52,13.74
"4184","M7020001166914_1.fq.gz","Sequence Length Distribution","PASS","18074101","150",52,13.74
"4185","M7020001166914_1.fq.gz","Sequence Duplication Levels","PASS","18074101","150",52,13.74
"4186","M7020001166914_1.fq.gz","Overrepresented sequences","PASS","18074101","150",52,13.74
"4187","M7020001166914_1.fq.gz","Adapter Content","PASS","18074101","150",52,13.74
"4188","M7020001166914_1.fq.gz","Kmer Content","PASS","18074101","150",52,13.74
"4189","M7020001166914_2.fq.gz","Basic Statistics","PASS","18074101","150",52,12.54
"4190","M7020001166914_2.fq.gz","Per base sequence quality","PASS","18074101","150",52,12.54
"4191","M7020001166914_2.fq.gz","Per tile sequence quality","PASS","18074101","150",52,12.54
"4192","M7020001166914_2.fq.gz","Per sequence quality scores","PASS","18074101","150",52,12.54
"4193","M7020001166914_2.fq.gz","Per base sequence content","WARN","18074101","150",52,12.54
"4194","M7020001166914_2.fq.gz","Per sequence GC content","WARN","18074101","150",52,12.54
"4195","M7020001166914_2.fq.gz","Per base N content","PASS","18074101","150",52,12.54
"4196","M7020001166914_2.fq.gz","Sequence Length Distribution","PASS","18074101","150",52,12.54
"4197","M7020001166914_2.fq.gz","Sequence Duplication Levels","PASS","18074101","150",52,12.54
"4198","M7020001166914_2.fq.gz","Overrepresented sequences","PASS","18074101","150",52,12.54
"4199","M7020001166914_2.fq.gz","Adapter Content","PASS","18074101","150",52,12.54
"4200","M7020001166914_2.fq.gz","Kmer Content","PASS","18074101","150",52,12.54
"4201","M7020001167519_1.fq.gz","Basic Statistics","PASS","15161033","150",51,17.46
"4202","M7020001167519_1.fq.gz","Per base sequence quality","PASS","15161033","150",51,17.46
"4203","M7020001167519_1.fq.gz","Per tile sequence quality","PASS","15161033","150",51,17.46
"4204","M7020001167519_1.fq.gz","Per sequence quality scores","PASS","15161033","150",51,17.46
"4205","M7020001167519_1.fq.gz","Per base sequence content","WARN","15161033","150",51,17.46
"4206","M7020001167519_1.fq.gz","Per sequence GC content","WARN","15161033","150",51,17.46
"4207","M7020001167519_1.fq.gz","Per base N content","PASS","15161033","150",51,17.46
"4208","M7020001167519_1.fq.gz","Sequence Length Distribution","PASS","15161033","150",51,17.46
"4209","M7020001167519_1.fq.gz","Sequence Duplication Levels","PASS","15161033","150",51,17.46
"4210","M7020001167519_1.fq.gz","Overrepresented sequences","PASS","15161033","150",51,17.46
"4211","M7020001167519_1.fq.gz","Adapter Content","PASS","15161033","150",51,17.46
"4212","M7020001167519_1.fq.gz","Kmer Content","FAIL","15161033","150",51,17.46
"4213","M7020001167519_2.fq.gz","Basic Statistics","PASS","15161033","150",51,16.7
"4214","M7020001167519_2.fq.gz","Per base sequence quality","PASS","15161033","150",51,16.7
"4215","M7020001167519_2.fq.gz","Per tile sequence quality","PASS","15161033","150",51,16.7
"4216","M7020001167519_2.fq.gz","Per sequence quality scores","PASS","15161033","150",51,16.7
"4217","M7020001167519_2.fq.gz","Per base sequence content","WARN","15161033","150",51,16.7
"4218","M7020001167519_2.fq.gz","Per sequence GC content","WARN","15161033","150",51,16.7
"4219","M7020001167519_2.fq.gz","Per base N content","PASS","15161033","150",51,16.7
"4220","M7020001167519_2.fq.gz","Sequence Length Distribution","PASS","15161033","150",51,16.7
"4221","M7020001167519_2.fq.gz","Sequence Duplication Levels","PASS","15161033","150",51,16.7
"4222","M7020001167519_2.fq.gz","Overrepresented sequences","PASS","15161033","150",51,16.7
"4223","M7020001167519_2.fq.gz","Adapter Content","PASS","15161033","150",51,16.7
"4224","M7020001167519_2.fq.gz","Kmer Content","FAIL","15161033","150",51,16.7
"4225","M7020001167626_1.fq.gz","Basic Statistics","PASS","13817494","150",54,17.82
"4226","M7020001167626_1.fq.gz","Per base sequence quality","PASS","13817494","150",54,17.82
"4227","M7020001167626_1.fq.gz","Per tile sequence quality","PASS","13817494","150",54,17.82
"4228","M7020001167626_1.fq.gz","Per sequence quality scores","PASS","13817494","150",54,17.82
"4229","M7020001167626_1.fq.gz","Per base sequence content","WARN","13817494","150",54,17.82
"4230","M7020001167626_1.fq.gz","Per sequence GC content","FAIL","13817494","150",54,17.82
"4231","M7020001167626_1.fq.gz","Per base N content","PASS","13817494","150",54,17.82
"4232","M7020001167626_1.fq.gz","Sequence Length Distribution","PASS","13817494","150",54,17.82
"4233","M7020001167626_1.fq.gz","Sequence Duplication Levels","PASS","13817494","150",54,17.82
"4234","M7020001167626_1.fq.gz","Overrepresented sequences","PASS","13817494","150",54,17.82
"4235","M7020001167626_1.fq.gz","Adapter Content","PASS","13817494","150",54,17.82
"4236","M7020001167626_1.fq.gz","Kmer Content","FAIL","13817494","150",54,17.82
"4237","M7020001167626_2.fq.gz","Basic Statistics","PASS","13817494","150",54,17.07
"4238","M7020001167626_2.fq.gz","Per base sequence quality","PASS","13817494","150",54,17.07
"4239","M7020001167626_2.fq.gz","Per tile sequence quality","PASS","13817494","150",54,17.07
"4240","M7020001167626_2.fq.gz","Per sequence quality scores","PASS","13817494","150",54,17.07
"4241","M7020001167626_2.fq.gz","Per base sequence content","WARN","13817494","150",54,17.07
"4242","M7020001167626_2.fq.gz","Per sequence GC content","FAIL","13817494","150",54,17.07
"4243","M7020001167626_2.fq.gz","Per base N content","PASS","13817494","150",54,17.07
"4244","M7020001167626_2.fq.gz","Sequence Length Distribution","PASS","13817494","150",54,17.07
"4245","M7020001167626_2.fq.gz","Sequence Duplication Levels","PASS","13817494","150",54,17.07
"4246","M7020001167626_2.fq.gz","Overrepresented sequences","PASS","13817494","150",54,17.07
"4247","M7020001167626_2.fq.gz","Adapter Content","PASS","13817494","150",54,17.07
"4248","M7020001167626_2.fq.gz","Kmer Content","FAIL","13817494","150",54,17.07
"4249","M7020001168810_1.fq.gz","Basic Statistics","PASS","16625430","150",55,9.42
"4250","M7020001168810_1.fq.gz","Per base sequence quality","PASS","16625430","150",55,9.42
"4251","M7020001168810_1.fq.gz","Per tile sequence quality","PASS","16625430","150",55,9.42
"4252","M7020001168810_1.fq.gz","Per sequence quality scores","PASS","16625430","150",55,9.42
"4253","M7020001168810_1.fq.gz","Per base sequence content","WARN","16625430","150",55,9.42
"4254","M7020001168810_1.fq.gz","Per sequence GC content","WARN","16625430","150",55,9.42
"4255","M7020001168810_1.fq.gz","Per base N content","PASS","16625430","150",55,9.42
"4256","M7020001168810_1.fq.gz","Sequence Length Distribution","PASS","16625430","150",55,9.42
"4257","M7020001168810_1.fq.gz","Sequence Duplication Levels","PASS","16625430","150",55,9.42
"4258","M7020001168810_1.fq.gz","Overrepresented sequences","PASS","16625430","150",55,9.42
"4259","M7020001168810_1.fq.gz","Adapter Content","PASS","16625430","150",55,9.42
"4260","M7020001168810_1.fq.gz","Kmer Content","WARN","16625430","150",55,9.42
"4261","M7020001168810_2.fq.gz","Basic Statistics","PASS","16625430","150",55,8.29
"4262","M7020001168810_2.fq.gz","Per base sequence quality","PASS","16625430","150",55,8.29
"4263","M7020001168810_2.fq.gz","Per tile sequence quality","WARN","16625430","150",55,8.29
"4264","M7020001168810_2.fq.gz","Per sequence quality scores","PASS","16625430","150",55,8.29
"4265","M7020001168810_2.fq.gz","Per base sequence content","WARN","16625430","150",55,8.29
"4266","M7020001168810_2.fq.gz","Per sequence GC content","WARN","16625430","150",55,8.29
"4267","M7020001168810_2.fq.gz","Per base N content","PASS","16625430","150",55,8.29
"4268","M7020001168810_2.fq.gz","Sequence Length Distribution","PASS","16625430","150",55,8.29
"4269","M7020001168810_2.fq.gz","Sequence Duplication Levels","PASS","16625430","150",55,8.29
"4270","M7020001168810_2.fq.gz","Overrepresented sequences","PASS","16625430","150",55,8.29
"4271","M7020001168810_2.fq.gz","Adapter Content","PASS","16625430","150",55,8.29
"4272","M7020001168810_2.fq.gz","Kmer Content","PASS","16625430","150",55,8.29
"4273","M7020001171816_1.fq.gz","Basic Statistics","PASS","20376101","150",50,17.95
"4274","M7020001171816_1.fq.gz","Per base sequence quality","PASS","20376101","150",50,17.95
"4275","M7020001171816_1.fq.gz","Per tile sequence quality","WARN","20376101","150",50,17.95
"4276","M7020001171816_1.fq.gz","Per sequence quality scores","PASS","20376101","150",50,17.95
"4277","M7020001171816_1.fq.gz","Per base sequence content","WARN","20376101","150",50,17.95
"4278","M7020001171816_1.fq.gz","Per sequence GC content","PASS","20376101","150",50,17.95
"4279","M7020001171816_1.fq.gz","Per base N content","PASS","20376101","150",50,17.95
"4280","M7020001171816_1.fq.gz","Sequence Length Distribution","PASS","20376101","150",50,17.95
"4281","M7020001171816_1.fq.gz","Sequence Duplication Levels","PASS","20376101","150",50,17.95
"4282","M7020001171816_1.fq.gz","Overrepresented sequences","PASS","20376101","150",50,17.95
"4283","M7020001171816_1.fq.gz","Adapter Content","PASS","20376101","150",50,17.95
"4284","M7020001171816_1.fq.gz","Kmer Content","PASS","20376101","150",50,17.95
"4285","M7020001171816_2.fq.gz","Basic Statistics","PASS","20376101","150",50,10.94
"4286","M7020001171816_2.fq.gz","Per base sequence quality","PASS","20376101","150",50,10.94
